Serial,Event,&quot;Region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
1007,CYCLONES,SAVA,2007/0/0,0,0,2491.41
1004,CYCLONES,SAVA,1994/0/0,0,0,7796.75
1005,CYCLONES,SOFIA,2000/0/0,0,0,30272.06
1002,CYCLONES,SAVA,2000/0/0,0,0,2345508.12
1003,CYCLONES,MELAKY,2004/0/0,0,0,204.11
997,CYCLONES,MENABE,1989/0/0,0,0,1176.18
1001,CYCLONES,ATSINANANA,2000/0/0,0,0,69459.4
1000,CYCLONES,IHOROMBE,1997/0/0,0,0,7952.43
999,CYCLONES,ATSIMO ATSINANANA,1997/0/0,0,0,2807473.39
998,CYCLONES,ATSIMO ANDREFANA,1997/0/0,0,0,100203.32
995,CYCLONES,ANOSY,1997/0/0,0,0,436895.05
996,CYCLONES,IHOROMBE,2004/0/0,0,0,63.3
993,CYCLONES,MELAKY,1996/0/0,0,0,144.29
994,CYCLONES,VATOVAVY FITOVINANY,1996/0/0,0,0,1242217.19
992,CYCLONES,MELAKY,1996/0/0,0,0,41824.17
991,CYCLONES,IHOROMBE,2009/0/0,0,0,118.78
990,CYCLONES,BOENY,1996/0/0,0,0,65904.75
987,CYCLONES,BETSIBOKA,1996/0/0,0,0,15262.44
988,CYCLONES,DIANA,2007/0/0,0,0,0
986,CYCLONES,DIANA,2002/0/0,0,0,432.98
985,CYCLONES,DIANA,1994/0/0,0,0,964.43
984,CYCLONES,DIANA,1984/0/0,0,0,10260.51
983,CYCLONES,BONGOLAVA,2012/0/0,0,0,581.42
982,CYCLONES,BOENY,2008/0/0,0,0,986.99
980,CYCLONES,BOENY,2007/0/0,0,0,0
979,CYCLONES,ATSINANANA,1996/0/0,0,0,1242217.19
978,CYCLONES,ANALANJIROFO,1996/0/0,0,0,32526.51
976,CYCLONES,SAVA,1994/0/0,0,0,1193114.78
977,CYCLONES,BOENY,2004/0/0,0,0,431.27
973,CYCLONES,BOENY,1996/0/0,0,0,983.1
1072,CYCLONES,ANALANJIROFO,2011/0/0,0,0,348972.14
1071,CYCLONES,SAVA,2009/0/0,0,0,34931.8
1070,CYCLONES,IHOROMBE,2009/0/0,0,0,10505.8
1069,CYCLONES,ATSIMO ATSINANANA,2009/0/0,0,0,12444.04
1068,CYCLONES,ANALANJIROFO,2009/0/0,0,0,34143.87
1067,CYCLONES,BOENY,2008/0/0,0,0,354374.18
1066,CYCLONES,BETSIBOKA,2008/0/0,0,0,19404.19
1065,CYCLONES,ATSINANANA,2008/0/0,0,0,22984.1
1063,CYCLONES,ANALANJIROFO,2008/0/0,0,0,1921384.96
1062,CYCLONES,ANALANJIROFO,1996/0/0,0,0,91206.03
1060,CYCLONES,ANALAMANGA,2008/0/0,0,0,74117.64
1061,CYCLONES,SAVA,1994/0/0,0,0,2966036.9
1059,CYCLONES,ALAOTRA MANGORO,2008/0/0,0,0,49623.83
1058,CYCLONES,VATOVAVY FITOVINANY,2007/0/0,0,0,48972.27
1055,CYCLONES,SOFIA,2007/0/0,0,0,687160.37
1057,CYCLONES,DIANA,1994/0/0,0,0,396923.3
1056,CYCLONES,ATSINANANA,1994/0/0,0,0,20721580.79
1047,CYCLONES,ALAOTRA MANGORO,1994/0/0,0,0,1555187.23
1054,CYCLONES,SAVA,2007/0/0,0,0,2034951.46
1053,CYCLONES,DIANA,2007/0/0,0,0,295256.5
1052,CYCLONES,BOENY,2007/0/0,0,0,27831.24
1051,CYCLONES,ATSIMO ANDREFANA,2007/0/0,0,0,21026.3
1050,CYCLONES,ANDROY,2007/0/0,0,0,19803
1049,CYCLONES,ANALANJIROFO,2007/0/0,0,0,13735.78
1048,CYCLONES,ALAOTRA MANGORO,2007/0/0,0,0,41746.86
1046,CYCLONES,ATSIMO ANDREFANA,2006/0/0,0,0,502262.13
1045,CYCLONES,VATOVAVY FITOVINANY,1989/0/0,0,0,1976959.5
945,CYCLONES,BOENY,1984/0/0,0,0,6911.13
944,CYCLONES,ATSINANANA,1986/0/0,0,0,695014.02
943,CYCLONES,BOENY,1983/0/0,0,0,9256.57
941,CYCLONES,SOFIA,1984/0/0,0,0,899880.67
942,CYCLONES,ATSIMO ANDREFANA,1982/0/0,0,0,586.24
927,CYCLONES,SAVA,1982/0/0,0,0,34191.35
940,CYCLONES,DIANA,1984/0/0,0,0,4915116.9
939,CYCLONES,BOENY,1984/0/0,0,0,463304.9
938,CYCLONES,BOENY,1983/0/0,0,0,620537.99
937,CYCLONES,ATSIMO ANDREFANA,1982/0/0,0,0,1461683.07
928,CYCLONES,SAVA,1982/0/0,0,0,976903.76
936,CYCLONES,SOFIA,2004/0/0,0,0,2719984.54
935,CYCLONES,SAVA,2004/0/0,0,0,7344407.55
933,CYCLONES,MENABE,2004/0/0,0,0,444249.02
932,CYCLONES,MELAKY,2004/0/0,0,0,172763.51
931,CYCLONES,BOENY,2004/0/0,0,0,456589.27
930,CYCLONES,ANALANJIROFO,2004/0/0,0,0,7190329.07
929,CYCLONES,AMORON I MANIA,2004/0/0,0,0,695167.44
975,CYCLONES,DIANA,1994/0/0,0,0,86259.06
974,CYCLONES,ATSINANANA,1994/0/0,0,0,1762674.77
971,CYCLONES,ALAOTRA MANGORO,1994/0/0,0,0,261289.59
972,CYCLONES,BETSIBOKA,2011/0/0,0,0,112.73
970,CYCLONES,BETSIBOKA,2008/0/0,0,0,143.09
969,CYCLONES,ATSINANANA,2003/0/0,0,0,1687.29
968,CYCLONES,ATSINANANA,2000/0/0,0,0,1543.7
967,CYCLONES,ATSINANANA,1996/0/0,0,0,5154.63
966,CYCLONES,ATSINANANA,1994/0/0,0,0,0
965,CYCLONES,ATSINANANA,1986/0/0,0,0,15446.37
964,CYCLONES,ATSIMO ANDREFANA,2006/0/0,0,0,548.64
963,CYCLONES,ANOSY,1997/0/0,0,0,830.05
962,CYCLONES,ANDROY,2007/0/0,0,0,88.84
961,CYCLONES,ANDROY,2006/0/0,0,0,78.22
960,CYCLONES,ANDROY,2005/0/0,0,0,81.78
959,CYCLONES,ANALANJIROFO,2011/0/0,0,0,1249.19
958,CYCLONES,ANALANJIROFO,2009/0/0,0,0,654.61
957,CYCLONES,ANALAMANGA,2012/0/0,0,0,5720.9
956,CYCLONES,ATSIMO ANDREFANA,1997/0/0,0,0,586.24
954,CYCLONES,ANALAMANGA,2008/0/0,0,0,3923.16
953,CYCLONES,AMORON I MANIA,2004/0/0,0,0,848.72
952,CYCLONES,ALAOTRA MANGORO,2012/0/0,0,0,1750.82
951,CYCLONES,ALAOTRA MANGORO,2008/0/0,0,0,1200.64
949,CYCLONES,ALAOTRA MANGORO,2007/0/0,0,0,1010.06
948,CYCLONES,VATOVAVY FITOVINANY,1989/0/0,0,0,293161.25
947,CYCLONES,ALAOTRA MANGORO,1994/0/0,0,0,6321.86
946,CYCLONES,MENABE,1989/0/0,0,0,140973.72
926,MALNUTRITION,ANOSY,2009/0/0,0,0,0
925,MALNUTRITION,ANDROY,2009/0/0,0,0,0
924,MALNUTRITION,ANALANJIROFO,2008/0/0,0,0,0
923,MALNUTRITION,ANOSY,2007/0/0,0,0,0
922,MALNUTRITION,ANOSY,2006/0/0,0,0,0
911,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2006/0/0,0,0,0
910,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2006/0/0,0,0,0
909,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2006/0/0,0,0,0
908,FEUX DE BROUSSES,VAKINANKARATRA,2006/0/0,0,0,0
907,FEUX DE BROUSSES,SOFIA,2006/0/0,0,0,0
906,FEUX DE BROUSSES,SOFIA,2006/0/0,0,0,0
905,FEUX DE BROUSSES,SAVA,2006/0/0,0,0,0
904,FEUX DE BROUSSES,SAVA,2006/0/0,0,0,0
903,FEUX DE BROUSSES,MENABE,2006/0/0,0,0,0
902,FEUX DE BROUSSES,MENABE,2006/0/0,0,0,0
901,FEUX DE BROUSSES,MELAKY,2006/0/0,0,0,0
896,FEUX DE BROUSSES,IHOROMBE,2006/0/0,0,0,0
895,FEUX DE BROUSSES,HAUTE MATSIATRA,2006/0/0,0,0,0
894,FEUX DE BROUSSES,DIANA,2006/0/0,0,0,0
893,FEUX DE BROUSSES,DIANA,2006/0/0,0,0,0
892,FEUX DE BROUSSES,DIANA,2006/0/0,0,0,0
891,FEUX DE BROUSSES,DIANA,2006/0/0,0,0,0
890,FEUX DE BROUSSES,BONGOLAVA,2006/0/0,0,0,0
889,FEUX DE BROUSSES,BONGOLAVA,2006/0/0,0,0,0
888,FEUX DE BROUSSES,BOENY,2006/0/0,0,0,0
887,FEUX DE BROUSSES,BOENY,2006/0/0,0,0,0
886,FEUX DE BROUSSES,ATSIMO ANDREFANA,2006/0/0,0,0,0
885,FEUX DE BROUSSES,ATSIMO ANDREFANA,2006/0/0,0,0,0
876,FEUX DE BROUSSES,ANALANJIROFO,2006/0/0,0,0,0
878,CYCLONES,SAVA,2002/0/0,0,0,9933010.21
877,CYCLONES,DIANA,2002/0/0,0,0,773288.65
866,CYCLONES,ANALANJIROFO,2002/0/0,0,0,9724625.38
875,FEUX DE BROUSSES,ANALAMANGA,2006/0/0,0,0,0
874,FEUX DE BROUSSES,ANALAMANGA,2006/0/0,0,0,0
873,FEUX DE BROUSSES,AMORON I MANIA,2006/0/0,0,0,0
872,FEUX DE BROUSSES,AMORON I MANIA,2006/0/0,0,0,0
871,FEUX DE BROUSSES,ALAOTRA MANGORO,2006/0/0,0,0,0
870,FEUX DE BROUSSES,ALAOTRA MANGORO,2006/0/0,0,0,0
869,FEUX DE BROUSSES,ALAOTRA MANGORO,2006/0/0,0,0,0
868,FEUX DE BROUSSES,ALAOTRA MANGORO,2006/0/0,0,0,0
865,CYCLONES,VAKINANKARATRA,2000/0/0,0,0,1398446.24
864,CYCLONES,SOFIA,2000/0/0,0,0,119774.9
863,CYCLONES,SAVA,2000/0/0,0,0,10027680.2
862,CYCLONES,ATSINANANA,2000/0/0,0,0,1140098.74
861,CYCLONES,IHOROMBE,1997/0/0,0,0,35573.89
860,CYCLONES,ATSIMO ATSINANANA,1997/0/0,0,0,15907782.73
859,CYCLONES,ATSIMO ANDREFANA,1997/0/0,0,0,1102699.67
828,CYCLONES,ANOSY,1997/0/0,0,0,2426601.05
858,FEUX DE BROUSSES,ANOSY,2010/0/0,0,0,0
857,FEUX DE BROUSSES,MENABE,2010/0/0,0,0,0
856,FEUX DE BROUSSES,ATSIMO ANDREFANA,2010/0/0,0,0,0
855,FEUX DE BROUSSES,ATSIMO ANDREFANA,2010/0/0,0,0,0
854,FEUX DE BROUSSES,ATSIMO ANDREFANA,2010/0/0,0,0,0
853,FEUX DE BROUSSES,ATSIMO ANDREFANA,2010/0/0,0,0,0
852,FEUX DE BROUSSES,SAVA,2010/0/0,0,0,0
851,FEUX DE BROUSSES,DIANA,2010/0/0,0,0,0
850,FEUX DE BROUSSES,MELAKY,2010/0/0,0,0,0
849,FEUX DE BROUSSES,SOFIA,2010/0/0,0,0,0
848,FEUX DE BROUSSES,SOFIA,2010/0/0,0,0,0
847,FEUX DE BROUSSES,BETSIBOKA,2010/0/0,0,0,0
846,FEUX DE BROUSSES,BETSIBOKA,2010/0/0,0,0,0
845,FEUX DE BROUSSES,BETSIBOKA,2010/0/0,0,0,0
844,FEUX DE BROUSSES,BOENY,2010/0/0,0,0,0
843,FEUX DE BROUSSES,ALAOTRA MANGORO,2010/0/0,0,0,0
842,FEUX DE BROUSSES,ATSINANANA,2010/0/0,0,0,0
841,FEUX DE BROUSSES,ATSIMO ATSINANANA,2010/0/0,0,0,0
840,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2010/0/0,0,0,0
839,FEUX DE BROUSSES,IHOROMBE,2010/0/0,0,0,0
838,FEUX DE BROUSSES,AMORON I MANIA,2010/0/0,0,0,0
837,FEUX DE BROUSSES,AMORON I MANIA,2010/0/0,0,0,0
836,FEUX DE BROUSSES,AMORON I MANIA,2010/0/0,0,0,0
835,FEUX DE BROUSSES,AMORON I MANIA,2010/0/0,0,0,0
834,FEUX DE BROUSSES,HAUTE MATSIATRA,2010/0/0,0,0,0
833,FEUX DE BROUSSES,HAUTE MATSIATRA,2010/0/0,0,0,0
832,FEUX DE BROUSSES,ITASY,2010/0/0,0,0,0
831,FEUX DE BROUSSES,BONGOLAVA,2010/0/0,0,0,0
830,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
829,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
827,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
826,CYCLONES,VATOVAVY FITOVINANY,1996/0/0,0,0,6601327.84
822,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
825,CYCLONES,MELAKY,1996/0/0,0,0,393821.26
824,CYCLONES,BOENY,1996/0/0,0,0,1040813.34
823,CYCLONES,BETSIBOKA,1996/0/0,0,0,48749.4
821,CYCLONES,ATSINANANA,1996/0/0,0,0,6262007.25
820,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
819,CYCLONES,ANALANJIROFO,1996/0/0,0,0,139284
818,FEUX DE BROUSSES,VAKINANKARATRA,2010/0/0,0,0,0
817,CYCLONES,SAVA,1994/0/0,0,0,5829585.91
816,FEUX DE BROUSSES,ANALAMANGA,2010/0/0,0,0,0
814,CYCLONES,DIANA,1994/0/0,0,0,1722458.68
813,FEUX DE BROUSSES,ANALAMANGA,2010/0/0,0,0,0
812,CYCLONES,ATSINANANA,1994/0/0,0,0,39951031.48
811,CYCLONES,ALAOTRA MANGORO,1994/0/0,0,0,4634529.11
810,CYCLONES,VATOVAVY FITOVINANY,1989/0/0,0,0,5072659.97
809,CYCLONES,MENABE,1989/0/0,0,0,2560034
808,CYCLONES,ATSINANANA,1986/0/0,0,0,11407881.84
806,CYCLONES,SOFIA,1984/0/0,0,0,13249396.92
805,CYCLONES,DIANA,1984/0/0,0,0,30142724.97
804,CYCLONES,BOENY,1984/0/0,0,0,7316831.14
803,CYCLONES,BOENY,1983/0/0,0,0,9799964.77
802,CYCLONES,ATSIMO ANDREFANA,1982/0/0,0,0,16085270.02
789,CYCLONES,SAVA,1982/0/0,0,0,15541848.73
801,FEUX DE BROUSSES,MENABE,2009/0/0,0,0,0
800,FEUX DE BROUSSES,MENABE,2009/0/0,0,0,0
799,FEUX DE BROUSSES,MENABE,2009/0/0,0,0,0
798,FEUX DE BROUSSES,MENABE,2009/0/0,0,0,0
797,FEUX DE BROUSSES,MENABE,2009/0/0,0,0,0
796,FEUX DE BROUSSES,ATSIMO ANDREFANA,2009/0/0,0,0,0
795,FEUX DE BROUSSES,ATSIMO ANDREFANA,2009/0/0,0,0,0
794,FEUX DE BROUSSES,SAVA,2009/0/0,0,0,0
793,FEUX DE BROUSSES,DIANA,2009/0/0,0,0,0
792,FEUX DE BROUSSES,DIANA,2009/0/0,0,0,0
791,FEUX DE BROUSSES,DIANA,2009/0/0,0,0,0
790,FEUX DE BROUSSES,DIANA,2009/0/0,0,0,0
788,FEUX DE BROUSSES,MELAKY,2009/0/0,0,0,0
787,FEUX DE BROUSSES,SOFIA,2009/0/0,0,0,0
786,FEUX DE BROUSSES,SOFIA,2009/0/0,0,0,0
785,FEUX DE BROUSSES,SOFIA,2009/0/0,0,0,0
784,FEUX DE BROUSSES,SOFIA,2009/0/0,0,0,0
783,FEUX DE BROUSSES,SOFIA,2009/0/0,0,0,0
782,FEUX DE BROUSSES,BETSIBOKA,2009/0/0,0,0,0
779,FEUX DE BROUSSES,BOENY,2009/0/0,0,0,0
778,FEUX DE BROUSSES,BOENY,2009/0/0,0,0,0
777,FEUX DE BROUSSES,BOENY,2009/0/0,0,0,0
776,FEUX DE BROUSSES,BOENY,2009/0/0,0,0,0
775,FEUX DE BROUSSES,BOENY,2009/0/0,0,0,0
774,FEUX DE BROUSSES,ALAOTRA MANGORO,2009/0/0,0,0,0
773,FEUX DE BROUSSES,ATSINANANA,2009/0/0,0,0,0
772,FEUX DE BROUSSES,ATSINANANA,2009/0/0,0,0,0
771,FEUX DE BROUSSES,ATSINANANA,2009/0/0,0,0,0
770,FEUX DE BROUSSES,ATSINANANA,2009/0/0,0,0,0
769,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2009/0/0,0,0,0
768,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2009/0/0,0,0,0
762,FEUX DE BROUSSES,BOENY,2004/0/0,0,0,0
761,FEUX DE BROUSSES,BETSIBOKA,2004/0/0,0,0,0
760,FEUX DE BROUSSES,ATSIMO ATSINANANA,2009/0/0,0,0,0
759,FEUX DE BROUSSES,SOFIA,2004/0/0,0,0,0
758,FEUX DE BROUSSES,ANALANJIROFO,2004/0/0,0,0,0
757,FEUX DE BROUSSES,ANALANJIROFO,2004/0/0,0,0,0
756,FEUX DE BROUSSES,ALAOTRA MANGORO,2004/0/0,0,0,0
754,FEUX DE BROUSSES,DIANA,2004/0/0,0,0,0
753,FEUX DE BROUSSES,DIANA,2004/0/0,0,0,0
752,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
751,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
750,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
749,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
748,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
747,FEUX DE BROUSSES,ATSIMO ANDREFANA,2004/0/0,0,0,0
746,FEUX DE BROUSSES,ITASY,2004/0/0,0,0,0
741,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2009/0/0,0,0,0
740,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2009/0/0,0,0,0
739,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2009/0/0,0,0,0
738,FEUX DE BROUSSES,IHOROMBE,2009/0/0,0,0,0
737,FEUX DE BROUSSES,IHOROMBE,2009/0/0,0,0,0
736,FEUX DE BROUSSES,IHOROMBE,2009/0/0,0,0,0
735,FEUX DE BROUSSES,AMORON I MANIA,2009/0/0,0,0,0
734,FEUX DE BROUSSES,AMORON I MANIA,2009/0/0,0,0,0
733,FEUX DE BROUSSES,AMORON I MANIA,2009/0/0,0,0,0
732,FEUX DE BROUSSES,AMORON I MANIA,2009/0/0,0,0,0
731,FEUX DE BROUSSES,HAUTE MATSIATRA,2009/0/0,0,0,0
730,FEUX DE BROUSSES,HAUTE MATSIATRA,2009/0/0,0,0,0
729,FEUX DE BROUSSES,ITASY,2009/0/0,0,0,0
728,FEUX DE BROUSSES,ITASY,2009/0/0,0,0,0
727,FEUX DE BROUSSES,ITASY,2009/0/0,0,0,0
726,FEUX DE BROUSSES,BONGOLAVA,2009/0/0,0,0,0
725,FEUX DE BROUSSES,BONGOLAVA,2009/0/0,0,0,0
724,FEUX DE BROUSSES,VAKINANKARATRA,2009/0/0,0,0,0
723,FEUX DE BROUSSES,VAKINANKARATRA,2009/0/0,0,0,0
722,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
721,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
720,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
719,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
718,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
717,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
716,FEUX DE BROUSSES,ANALAMANGA,2009/0/0,0,0,0
714,FEUX DE BROUSSES,BONGOLAVA,2005/0/0,0,0,0
713,FEUX DE BROUSSES,HAUTE MATSIATRA,2005/0/0,0,0,0
712,FEUX DE BROUSSES,VAKINANKARATRA,2005/0/0,0,0,0
711,FEUX DE BROUSSES,ANOSY,2005/0/0,0,0,0
710,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
709,FEUX DE BROUSSES,MENABE,2005/0/0,0,0,0
708,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
707,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
706,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
2045,FEUX DE BROUSSES,ANALAMANGA,2007/0/0,0,0,0
705,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
704,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
703,FEUX DE BROUSSES,ATSIMO ANDREFANA,2005/0/0,0,0,0
702,FEUX DE BROUSSES,SAVA,2005/0/0,0,0,0
700,FEUX DE BROUSSES,DIANA,2005/0/0,0,0,0
699,FEUX DE BROUSSES,DIANA,2005/0/0,0,0,0
698,FEUX DE BROUSSES,SOFIA,2005/0/0,0,0,0
697,FEUX DE BROUSSES,SOFIA,2005/0/0,0,0,0
696,FEUX DE BROUSSES,SOFIA,2005/0/0,0,0,0
695,FEUX DE BROUSSES,BOENY,2005/0/0,0,0,0
694,FEUX DE BROUSSES,BOENY,2005/0/0,0,0,0
692,FEUX DE BROUSSES,ALAOTRA MANGORO,2005/0/0,0,0,0
693,FEUX DE BROUSSES,MENABE,2011/0/0,0,0,0
691,FEUX DE BROUSSES,ANALANJIROFO,2005/0/0,0,0,0
690,FEUX DE BROUSSES,ATSIMO ANDREFANA,2011/0/0,0,0,0
689,FEUX DE BROUSSES,ANALANJIROFO,2005/0/0,0,0,0
688,FEUX DE BROUSSES,DIANA,2011/0/0,0,0,0
683,FEUX DE BROUSSES,ALAOTRA MANGORO,2005/0/0,0,0,0
687,FEUX DE BROUSSES,BOENY,2011/0/0,0,0,0
686,FEUX DE BROUSSES,BOENY,2011/0/0,0,0,0
685,FEUX DE BROUSSES,BOENY,2011/0/0,0,0,0
684,FEUX DE BROUSSES,BOENY,2011/0/0,0,0,0
682,FEUX DE BROUSSES,BOENY,2011/0/0,0,0,0
681,FEUX DE BROUSSES,ALAOTRA MANGORO,2005/0/0,0,0,0
680,FEUX DE BROUSSES,ALAOTRA MANGORO,2011/0/0,0,0,0
678,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2011/0/0,0,0,0
679,FEUX DE BROUSSES,ALAOTRA MANGORO,2005/0/0,0,0,0
677,FEUX DE BROUSSES,ATSINANANA,2005/0/0,0,0,0
676,FEUX DE BROUSSES,HAUTE MATSIATRA,2011/0/0,0,0,0
674,FEUX DE BROUSSES,ATSINANANA,2005/0/0,0,0,0
675,FEUX DE BROUSSES,ITASY,2011/0/0,0,0,0
673,FEUX DE BROUSSES,ITASY,2011/0/0,0,0,0
672,FEUX DE BROUSSES,ATSINANANA,2005/0/0,0,0,0
671,FEUX DE BROUSSES,ITASY,2011/1/0,0,0,0
662,FEUX DE BROUSSES,ATSINANANA,2005/0/0,0,0,0
659,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2005/0/0,0,0,0
658,FEUX DE BROUSSES,ATSIMO ATSINANANA,2005/0/0,0,0,0
657,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2005/0/0,0,0,0
656,FEUX DE BROUSSES,IHOROMBE,2005/0/0,0,0,0
655,FEUX DE BROUSSES,HAUTE MATSIATRA,2005/0/0,0,0,0
654,FEUX DE BROUSSES,AMORON I MANIA,2005/0/0,0,0,0
653,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2005/0/0,0,0,0
652,FEUX DE BROUSSES,HAUTE MATSIATRA,2005/0/0,0,0,0
651,FEUX DE BROUSSES,AMORON I MANIA,2005/0/0,0,0,0
670,FEUX DE BROUSSES,BONGOLAVA,2011/1/0,0,0,0
669,FEUX DE BROUSSES,BONGOLAVA,2011/1/0,0,0,0
668,FEUX DE BROUSSES,VAKINANKARATRA,2011/1/0,0,0,0
667,FEUX DE BROUSSES,VAKINANKARATRA,2011/1/0,0,0,0
666,FEUX DE BROUSSES,VAKINANKARATRA,2011/1/0,0,0,0
665,FEUX DE BROUSSES,VAKINANKARATRA,2011/1/0,0,0,0
664,FEUX DE BROUSSES,VAKINANKARATRA,2011/1/0,0,0,0
663,FEUX DE BROUSSES,ANALAMANGA,2011/1/0,0,0,0
661,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2005/0/0,0,0,0
650,FEUX DE BROUSSES,HAUTE MATSIATRA,2005/0/0,0,0,0
649,FEUX DE BROUSSES,HAUTE MATSIATRA,2005/0/0,0,0,0
640,FEUX DE BROUSSES,ATSIMO ANDREFANA,2008/1/0,0,0,0
639,FEUX DE BROUSSES,DIANA,2008/1/0,0,0,0
638,FEUX DE BROUSSES,DIANA,2008/1/0,0,0,0
637,FEUX DE BROUSSES,DIANA,2008/1/0,0,0,0
636,FEUX DE BROUSSES,SOFIA,2008/1/0,0,0,0
635,FEUX DE BROUSSES,SOFIA,2008/1/0,0,0,0
634,FEUX DE BROUSSES,SOFIA,2008/1/0,0,0,0
633,FEUX DE BROUSSES,SOFIA,2008/1/0,0,0,0
632,FEUX DE BROUSSES,BOENY,2008/1/0,0,0,0
631,FEUX DE BROUSSES,BOENY,2008/1/0,0,0,0
630,FEUX DE BROUSSES,BOENY,2008/1/0,0,0,0
629,FEUX DE BROUSSES,ALAOTRA MANGORO,2008/1/0,0,0,0
628,FEUX DE BROUSSES,ALAOTRA MANGORO,2008/1/0,0,0,0
627,FEUX DE BROUSSES,ATSIMO ATSINANANA,2008/1/0,0,0,0
626,FEUX DE BROUSSES,VATOVAVY FITOVINANY,2008/1/0,0,0,0
625,FEUX DE BROUSSES,IHOROMBE,2008/1/0,0,0,0
624,FEUX DE BROUSSES,AMORON I MANIA,2008/1/0,0,0,0
648,FEUX DE BROUSSES,ITASY,2005/0/0,0,0,0
647,FEUX DE BROUSSES,BONGOLAVA,2005/0/0,0,0,0
623,FEUX DE BROUSSES,AMORON I MANIA,2008/1/0,0,0,0
622,FEUX DE BROUSSES,HAUTE MATSIATRA,2008/1/0,0,0,0
621,FEUX DE BROUSSES,HAUTE MATSIATRA,2008/0/0,0,0,0
620,FEUX DE BROUSSES,HAUTE MATSIATRA,2008/1/0,0,0,0
619,FEUX DE BROUSSES,HAUTE MATSIATRA,2008/1/0,0,0,0
617,FEUX DE BROUSSES,ITASY,2008/1/0,0,0,0
615,FEUX DE BROUSSES,BONGOLAVA,2008/1/0,0,0,0
646,FEUX DE BROUSSES,ITASY,2005/0/0,0,0,0
645,FEUX DE BROUSSES,VAKINANKARATRA,2005/0/0,0,0,0
644,FEUX DE BROUSSES,VAKINANKARATRA,2005/0/0,0,0,0
643,FEUX DE BROUSSES,ANALAMANGA,2005/0/0,0,0,0
642,FEUX DE BROUSSES,ANALAMANGA,2005/0/0,0,0,0
641,FEUX DE BROUSSES,VAKINANKARATRA,2005/0/0,0,0,0
613,FEUX DE BROUSSES,BONGOLAVA,2008/1/0,0,0,0
611,FEUX DE BROUSSES,VAKINANKARATRA,2008/1/0,0,0,0
606,FEUX DE BROUSSES,VAKINANKARATRA,2008/1/0,0,0,0
605,FEUX DE BROUSSES,VAKINANKARATRA,2008/1/0,0,0,0
604,FEUX DE BROUSSES,VAKINANKARATRA,2008/1/0,0,0,0
603,FEUX DE BROUSSES,VAKINANKARATRA,18/01/2008,0,0,0
602,FEUX DE BROUSSES,ANALAMANGA,2008/1/0,0,0,0
599,FEUX DE BROUSSES,ANALAMANGA,2008/1/0,0,0,0
598,FEUX DE BROUSSES,ANALAMANGA,2008/1/0,0,0,0
594,FEUX DE BROUSSES,ANALAMANGA,2008/0/0,0,0,0
589,FIRE,ATSINANANA,09/12/2009,1,1,0
588,FIRE,DIANA,11/11/2009,164,164,0
586,FIRE,ALAOTRA MANGORO,01/11/2009,150,150,0
585,FIRE,SOFIA,28/10/2009,60,60,0
